C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2026/07/08,18:11:00,001783498260880,MONTHLY_ARCHIVE,001783498260880
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2026/06/12 20:05:00",1,SA1,20260612193,0,-3.01,0,-3.01,0,0,"2026/06/12 20:00:10",0.05,0.05,0,0.09,0.09,0,0.02,0.02,0,1,1,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,FIRM,-3.01,0.05,0.09,0.02,1,0,0,0,0.93,118977.80004,115.01,95.86,44.29521,6570.19707,31.78504,83.21087,21.80417,2589.73558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.92,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:05:00",1,TAS1,20260612193,0,71.18,0,71.18,0,0,"2026/06/12 20:00:10",4.78,4.78,0,0.95367,0.95367,0,0.85684,0.85684,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.39,1.39,0,FIRM,71.18,4.78,0.95367,0.85684,4.36,0.38,0.38,0.38,1.39,164100.96812,8390.78873,811.35748,293.21928,9114.38868,1649.03408,540.34151,230.73208,4499.30047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:05:00",1,VIC1,20260612193,0,-0.1,0,-0.1,0,0,"2026/06/12 20:00:10",0.05,0.05,0,0.09,0.09,0,0.02,0.02,0,1,1,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,FIRM,-0.1,0.05,0.09,0.02,1,0,0,0,0.93,98044.23161,91.96,75.42,36.12521,6562.02707,23.05,63.79145,21.09417,2589.02558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.73,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:10:00",1,NSW1,20260612194,0,71.63378,0,71.63378,0,0,"2026/06/12 20:05:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,FIRM,71.63378,0.04,0.03,0.01,1,0,0,0,0.93,163662.10714,91.95,75.42,36.11521,6560.02707,23.04,63.77145,21.08417,2585.96558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:10:00",1,QLD1,20260612194,0,65.7,0,65.7,0,0,"2026/06/12 20:05:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,1,1,0,1,1,0,0.03,0.03,0,0.96,0.96,0,FIRM,65.7,0.04,0.03,0.01,1,1,1,0.03,0.96,147810.92934,88.44,63.6,35.65521,6559.63707,666.76787,570.35976,96.28515,2661.16656,NOT_OCD,NOT_MII,0.03,0.03,0,0.1,0.1,0,0.03,0.1,44.69,117.05396
D,DISPATCH,PRICE,5,"2026/06/12 20:10:00",1,SA1,20260612194,0,-3,0,-3,0,0,"2026/06/12 20:05:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,FIRM,-3,0.04,0.03,0.01,1,0,0,0,0.93,118888.74488,115,95.86,44.28521,6568.19707,31.77504,83.19087,21.79417,2586.67558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.93,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:10:00",1,TAS1,20260612194,0,71.18,0,71.18,0,0,"2026/06/12 20:05:10",4.78,4.78,0,0.95367,0.95367,0,0.85684,0.85684,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.39,1.39,0,FIRM,71.18,4.78,0.95367,0.85684,4.36,0.38,0.38,0.38,1.39,164091.96812,8395.18873,811.93115,293.69612,9114.47868,1649.03408,540.34151,231.11208,4498.89047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:10:00",1,VIC1,20260612194,0,-0.1,0,-0.1,0,0,"2026/06/12 20:05:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,FIRM,-0.1,0.04,0.03,0.01,1,0,0,0,0.93,97967.11527,91.95,75.42,36.11521,6560.02707,23.04,63.77145,21.08417,2585.96558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:15:00",1,NSW1,20260612195,0,79.62978,0,79.62978,0,0,"2026/06/12 20:10:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,1.51,1.51,0,FIRM,79.62978,0.04,0.03,0.01,0.88,0,0,0,1.51,163660.51484,91.94,75.42,36.10521,6559.99707,23.03,63.76145,21.07417,2587.10558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.73,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:15:00",1,QLD1,20260612195,0,71.69,0,71.69,0,0,"2026/06/12 20:10:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,0.88,0.88,0,0.29,0.29,0,0.38,0.38,0,0.09,0.09,0,1.6,1.6,0,FIRM,71.69,0.04,0.03,0.01,0.88,0.29,0.38,0.09,1.6,147805.33884,88.43,63.6,35.64521,6559.60707,667.04787,570.72976,96.36515,2662.39656,NOT_OCD,NOT_MII,0.01,0.01,0,0.1,0.1,0,0.01,0.1,44.68,117.15396
D,DISPATCH,PRICE,5,"2026/06/12 20:15:00",1,SA1,20260612195,0,-6.01,0,-6.01,0,0,"2026/06/12 20:10:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,1.51,1.51,0,FIRM,-6.01,0.04,0.03,0.01,0.88,0,0,0,1.51,118798.48963,114.99,95.86,44.27521,6568.16707,31.76504,83.18087,21.78417,2587.81558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,60.92,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:15:00",1,TAS1,20260612195,0,71.18,0,71.18,0,0,"2026/06/12 20:10:11",4.78,4.78,0,0.95367,0.95367,0,0.85684,0.85684,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.39,1.39,0,FIRM,71.18,4.78,0.95367,0.85684,4.36,0.38,0.38,0.38,1.39,164082.96812,8399.58873,812.50482,294.17296,9114.56868,1649.03408,540.34151,231.49208,4498.48047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:15:00",1,VIC1,20260612195,0,-0.1,0,-0.1,0,0,"2026/06/12 20:10:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,1.51,1.51,0,FIRM,-0.1,0.04,0.03,0.01,0.88,0,0,0,1.51,97891.94527,91.94,75.42,36.10521,6559.99707,23.03,63.76145,21.07417,2587.10558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.73,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:20:00",1,NSW1,20260612196,0,76.89,0,76.89,0,0,"2026/06/12 20:15:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,FIRM,76.89,0.04,0.03,0.01,1.35,0,0,0,0.72,163656.69132,91.93,75.41,36.09521,6561.32707,23.02,63.75145,21.06417,2587.10558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.71,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:20:00",1,QLD1,20260612196,0,70.79964,0,70.79964,0,0,"2026/06/12 20:15:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,1,1,0,0.28,0.28,0,0.2,0.2,0,0.92,0.92,0,FIRM,70.79964,0.04,0.03,0.01,1.35,1,0.28,0.2,0.92,147799.43848,88.42,63.59,35.63521,6560.93707,668.03787,570.99976,96.55515,2662.59656,NOT_OCD,NOT_MII,0.01,0.01,0,0.1,0.1,0,0.01,0.1,44.66,117.25396
D,DISPATCH,PRICE,5,"2026/06/12 20:20:00",1,SA1,20260612196,0,-5.14,0,-5.14,0,0,"2026/06/12 20:15:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,FIRM,-5.14,0.04,0.03,0.01,1.35,0,0,0,0.72,118709.02256,114.98,95.85,44.26521,6569.49707,31.75504,83.17087,21.77417,2587.81558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,60.9,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:25:00",1,QLD1,20260612197,0,65.69,0,65.69,0,0,"2026/06/12 20:20:11",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1.47,1.47,0,1,1,0,0.28,0.28,0,0.2,0.2,0,1.2,1.2,0,FIRM,65.69,0.04,0.04,0.02,1.47,1,0.28,0.2,1.2,147784.29836,88.42,63.6,35.64521,6558.94707,669.02787,571.25976,96.74515,2662.42656,NOT_OCD,NOT_MII,0.03,0.03,0,0.1,0.1,0,0.03,0.1,44.67,117.35396
D,DISPATCH,PRICE,5,"2026/06/12 20:20:00",1,TAS1,20260612196,0,70.24873,0,70.24873,0,0,"2026/06/12 20:15:10",0.46291,0.46291,0,0.58066,0.58066,0,0.38,0.38,0,3.42873,3.42873,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.39,1.39,0,FIRM,70.24873,0.46291,0.58066,0.38,3.42873,0.38,0.38,0,1.39,164073.03685,8399.67164,812.70548,294.17296,9113.72741,1649.03408,540.34151,231.49208,4498.07047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:20:00",1,VIC1,20260612196,0,-5.51123,0,-5.51123,0,0,"2026/06/12 20:15:10",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,FIRM,-5.51123,0.04,0.03,0.01,1.35,0,0,0,0.72,97811.23079,91.93,75.41,36.09521,6561.32707,23.02,63.75145,21.06417,2587.10558,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.71,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:25:00",1,NSW1,20260612197,0,71.14513,0,71.14513,0,0,"2026/06/12 20:20:11",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,71.14513,0.04,0.04,0.02,1.47,0,0,0,1,163642.28856,91.93,75.42,36.10521,6559.33707,23.01,63.73145,21.05417,2586.73558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.72,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:25:00",1,SA1,20260612197,0,-6.01,0,-6.01,0,0,"2026/06/12 20:20:11",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,-6.01,0.04,0.04,0.02,1.47,0,0,0,1,118614.46256,114.98,95.86,44.27521,6567.50707,31.74504,83.15087,21.76417,2587.44558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.91,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:25:00",1,TAS1,20260612197,0,71.18,0,71.18,0,0,"2026/06/12 20:20:11",4.78,4.78,0,1.7944,1.7944,0,0.85684,0.85684,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.39,1.39,0,FIRM,71.18,4.78,1.7944,0.85684,4.36,0.38,0.38,0,1.39,164064.03685,8404.07164,814.11988,294.6498,9113.81741,1649.03408,540.34151,231.49208,4497.66047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:25:00",1,VIC1,20260612197,0,-6.38325,0,-6.38325,0,0,"2026/06/12 20:20:11",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,-6.38325,0.04,0.04,0.02,1.47,0,0,0,1,97725.75087,91.93,75.42,36.10521,6559.33707,23.01,63.73145,21.05417,2586.73558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.72,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:30:00",1,NSW1,20260612198,0,68.96154,0,68.96154,0,0,"2026/06/12 20:25:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,68.96154,0.04,0.03,0.01,1,0,0.02,0.01,0.93,163629.42427,91.93,75.42,36.10521,6560.23707,23,63.74145,21.05417,2587.29558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:30:00",1,QLD1,20260612198,0,65.69,0,65.69,0,0,"2026/06/12 20:25:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0.29,0.29,0,0.28,0.28,0,0.09,0.09,0,1.01,1.01,0,FIRM,65.69,0.04,0.03,0.01,1,0.29,0.28,0.09,1.01,147772.25836,88.42,63.6,35.64521,6559.84707,669.30787,571.52976,96.82515,2663.06656,NOT_OCD,NOT_MII,0.03,0.03,0,0.04,0.04,0,0.03,0.04,44.69,117.39396
D,DISPATCH,PRICE,5,"2026/06/12 20:30:00",1,SA1,20260612198,0,-2.11734,0,-2.11734,0,0,"2026/06/12 20:25:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,-2.11734,0.04,0.03,0.01,1,0,0.02,0.01,0.93,118529.95697,114.98,95.86,44.27521,6568.40707,31.73504,83.16087,21.76417,2588.00558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.93,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:30:00",1,TAS1,20260612198,0,71.18,0,71.18,0,0,"2026/06/12 20:25:11",4.78,4.78,0,1.7944,1.7944,0,0.85684,0.85684,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.39,1.39,0,FIRM,71.18,4.78,1.7944,0.85684,4.36,0.38,0.38,0,1.39,164055.03685,8408.47164,815.53428,295.12664,9113.90741,1649.03408,540.34151,231.49208,4497.25047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:30:00",1,VIC1,20260612198,0,-2.29,0,-2.29,0,0,"2026/06/12 20:25:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,-2.29,0.04,0.03,0.01,1,0,0.02,0.01,0.93,97648.39087,91.93,75.42,36.10521,6560.23707,23,63.74145,21.05417,2587.29558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:35:00",1,NSW1,20260612199,0,78.11225,0,78.11225,0,0,"2026/06/12 20:30:11",0.05,0.05,0,0.09,0.09,0,0.02,0.02,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,78.11225,0.05,0.09,0.02,1.35,0,0,0,1,163629.70923,91.93,75.47,36.09521,6560.67707,22.99,63.73145,21.04417,2587.57558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:35:00",1,QLD1,20260612199,0,71.09,0,71.09,0,0,"2026/06/12 20:30:11",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1.35,1.35,0,1,1,0,1,1,0,0.09,0.09,0,1.09,1.09,0,FIRM,71.09,0.04,0.04,0.02,1.35,1,1,0.09,1.09,147767.59836,88.41,63.6,35.63521,6560.28707,670.29787,572.51976,96.90515,2663.43656,NOT_OCD,NOT_MII,0.03,0.03,0,0.04,0.04,0,0.03,0.04,44.69,117.43396
D,DISPATCH,PRICE,5,"2026/06/12 20:35:00",1,SA1,20260612199,0,-2.14671,0,-2.14671,0,0,"2026/06/12 20:30:11",0.05,0.05,0,0.09,0.09,0,0.02,0.02,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,-2.14671,0.05,0.09,0.02,1.35,0,0,0,1,118451.69208,114.98,95.91,44.26521,6568.84707,31.72504,83.15087,21.75417,2588.28558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.93,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:35:00",1,TAS1,20260612199,0,70.36692,0,70.36692,0,0,"2026/06/12 20:30:11",1.58577,1.58577,0,0.38,0.38,0,0.38,0.38,0,3.54692,3.54692,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.39,2.39,0,FIRM,70.36692,1.58577,0.38,0.38,3.54692,0.38,0.38,0.38,2.39,164038.20377,8409.67741,815.53428,295.12664,9113.18433,1649.03408,540.34151,231.87208,4496.84047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:35:00",1,VIC1,20260612199,0,-2.29,0,-2.29,0,0,"2026/06/12 20:30:11",0.05,0.05,0,0.09,0.09,0,0.02,0.02,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,1,1,0,FIRM,-2.29,0.05,0.09,0.02,1.35,0,0,0,1,97575.17839,91.93,75.47,36.09521,6560.67707,22.99,63.73145,21.04417,2587.57558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.74,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:40:00",1,NSW1,20260612200,0,70.70426,0,70.70426,0,0,"2026/06/12 20:35:11",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0,0,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,70.70426,0.05,0.04,0.02,1,0,0.03,0.01,1.2,163614.82958,91.94,75.48,36.09521,6560.76707,22.98,63.74145,21.04417,2587.77558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.75,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:40:00",1,QLD1,20260612200,0,67.83012,0,67.83012,0,0,"2026/06/12 20:35:11",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0.38,0.38,0,0.28,0.28,0,0.03,0.03,0,1.22,1.22,0,FIRM,67.83012,0.05,0.04,0.02,1,0.38,0.28,0.03,1.22,147754.59836,88.42,63.61,35.63521,6560.37707,670.66787,572.77976,96.92515,2663.65656,NOT_OCD,NOT_MII,0.03,0.03,0,0.01,0.01,0,0.03,0.01,44.7,117.44396
D,DISPATCH,PRICE,5,"2026/06/12 20:40:00",1,SA1,20260612200,0,-5.93714,0,-5.93714,0,0,"2026/06/12 20:35:11",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0,0,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,-5.93714,0.05,0.04,0.02,1,0,0.03,0.01,1.2,118358.57228,114.99,95.92,44.26521,6568.93707,31.71504,83.16087,21.75417,2588.48558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.94,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:40:00",1,TAS1,20260612200,0,71.83748,0,71.83748,0,0,"2026/06/12 20:35:11",2.3795,2.3795,0,3,3,0,0.38,0.38,0,5.01748,5.01748,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.39,1.39,0,FIRM,71.83748,2.3795,3,0.38,5.01748,0.38,0.38,0,1.39,164022.84125,8411.67691,818.15428,295.12664,9113.93181,1649.03408,540.34151,231.87208,4495.43047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:40:00",1,VIC1,20260612200,0,-6.18758,0,-6.18758,0,0,"2026/06/12 20:35:11",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0,0,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,-6.18758,0.05,0.04,0.02,1,0,0.03,0.01,1.2,97490.62211,91.94,75.48,36.09521,6560.76707,22.98,63.74145,21.04417,2587.77558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.75,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:45:00",1,NSW1,20260612201,0,68.21833,0,68.21833,0,0,"2026/06/12 20:40:12",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,2.45,2.45,0,0,0,0,0.01,0.01,0,0.01,0.01,0,1.51,1.51,0,FIRM,68.21833,0.05,0.04,0.02,2.45,0,0.01,0.01,1.51,163601.65699,91.95,75.49,36.09521,6561.72707,22.97,63.74145,21.04417,2588.91558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.76,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:45:00",1,QLD1,20260612201,0,65.7,0,65.7,0,0,"2026/06/12 20:40:12",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,2.45,2.45,0,0.2,0.2,0,0.2,0.2,0,0.03,0.03,0,1.53,1.53,0,FIRM,65.7,0.05,0.04,0.02,2.45,0.2,0.2,0.03,1.53,147742.56836,88.43,63.62,35.63521,6561.33707,670.85787,572.96976,96.94515,2664.81656,NOT_OCD,NOT_MII,0.03,0.03,0,0.03,0.03,0,0.03,0.03,44.71,117.47396
D,DISPATCH,PRICE,5,"2026/06/12 20:45:00",1,SA1,20260612201,0,-6.01,0,-6.01,0,0,"2026/06/12 20:40:12",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,2.45,2.45,0,0,0,0,0.01,0.01,0,0.01,0.01,0,1.51,1.51,0,FIRM,-6.01,0.05,0.04,0.02,2.45,0,0.01,0.01,1.51,118268.57699,115,95.93,44.26521,6569.89707,31.70504,83.16087,21.75417,2589.62558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,60.95,16.18
D,DISPATCH,PRICE,5,"2026/06/12 20:45:00",1,TAS1,20260612201,0,70.36692,0,70.36692,0,0,"2026/06/12 20:40:12",1.58577,1.58577,0,0.69791,0.69791,0,0.38,0.38,0,5.36,5.36,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.39,1.39,0,FIRM,70.36692,1.58577,0.69791,0.38,5.36,0.38,0.38,0.38,1.39,164006.00817,8412.88268,818.47219,295.12664,9115.02181,1649.03408,540.34151,232.25208,4494.02047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:45:00",1,VIC1,20260612201,0,-6.17746,0,-6.17746,0,0,"2026/06/12 20:40:12",0.05,0.05,0,0.04,0.04,0,0.02,0.02,0,2.45,2.45,0,0,0,0,0.01,0.01,0,0.01,0.01,0,1.51,1.51,0,FIRM,-6.17746,0.05,0.04,0.02,2.45,0,0.01,0.01,1.51,97409.80034,91.95,75.49,36.09521,6561.72707,22.97,63.74145,21.04417,2588.91558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.76,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:50:00",1,TAS1,20260612202,0,71.18,0,71.18,0,0,"2026/06/12 20:45:11",9.31,9.31,0,1.50448,1.50448,0,0.38,0.38,0,4.36,4.36,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.39,1.39,0,FIRM,71.18,9.31,1.50448,0.38,4.36,0.38,0.38,0,1.39,163989.98817,8421.81268,819.59667,295.12664,9115.11181,1649.03408,540.34151,232.25208,4492.61047,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,18,0.22
D,DISPATCH,PRICE,5,"2026/06/12 20:50:00",1,NSW1,20260612202,0,67.17985,0,67.17985,0,0,"2026/06/12 20:45:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,0.02,0.02,0,0.03,0.03,0,0.01,0.01,0,1.51,1.51,0,FIRM,67.17985,0.04,0.03,0.01,1.35,0.02,0.03,0.01,1.51,163593.97977,91.95,75.49,36.09521,6561.34707,22.98,63.74145,21.04417,2588.53558,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.78,0.93
D,DISPATCH,PRICE,5,"2026/06/12 20:50:00",1,QLD1,20260612202,0,65.69,0,65.69,0,0,"2026/06/12 20:45:11",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.35,1.35,0,0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,1.51,1.51,0,FIRM,65.69,0.04,0.03,0.01,1.35,0.1,0.1,0.01,1.51,147734.55836,88.43,63.62,35.63521,6560.95707,670.94787,573.03976,96.94515,2664.43656,NOT_OCD,NOT_MII,0.03,0.03,0,0.01,0.01,0,0.03,0.01,44.73,117.48396
